nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
70,20,0.8,0.01,2.0,90,1,0,4.9396775107556715e+54,2.469838755377849e+53,11592.381237679221,1.0765777541532256e+54,0.034859840810256726,[71.0317577  42.98366589 73.91606527 24.62125511 42.63290929 21.12351189 48.41547028 37.83302407 81.24369384 24.92621278 58.91479032 38.22245308  6.93341917 69.47572638 44.59519576]
70,20,0.8,0.01,2.0,90,1,1,611567146.4647675,96049521.77428249,11592.381237679221,215208836.769678,0.034859840810256726,[71.0317577  42.98366589 73.91606527 24.62125511 42.63290929 21.12351189 48.41547028 37.83302407 81.24369384 24.92621278 58.91479032 38.22245308  6.93341917 69.47572638 44.59519576]
70,20,0.8,0.01,2.0,90,1,2,5453035.143787156,966809.8270291602,8027.388187314098,1386567.679421572,0.05556446470190358,[74.90546837 75.66498837 43.56110679 35.11430093 48.39086683 46.00970936 49.31224115 39.53673627 54.24279037 50.67930271 43.03545276 22.97192435 46.70883305 69.05448858 38.88118938]
70,20,0.8,0.01,2.0,90,1,3,6015579.587934914,853342.829831507,8027.388187314098,1536400.35690279,0.05556446470190358,[74.90546837 75.66498837 43.56110679 35.11430093 48.39086683 46.00970936 49.31224115 39.53673627 54.24279037 50.67930271 43.03545276 22.97192435 46.70883305 69.05448858 38.88118938]
70,20,0.8,0.01,2.0,90,1,4,1879795.0897281917,404835.6488153603,8027.388187314098,478783.81489700545,0.05556446470190358,[74.90546837 75.66498837 43.56110679 35.11430093 48.39086683 46.00970936 49.31224115 39.53673627 54.24279037 50.67930271 43.03545276 22.97192435 46.70883305 69.05448858 38.88118938]
70,20,0.8,0.01,2.0,90,1,5,1023633.960097346,314709.6997684022,6190.437638962668,288667.866204792,0.16122977781535308,[64.69123223 80.1607831  62.90721005 53.182912   76.19268304 42.81242959 47.70358613 46.95553534 53.55745669 49.66847634 57.82725069 62.89496762 69.6555704  62.08955517 60.0373787 ]
70,20,0.8,0.01,2.0,90,1,6,2217965.083979787,453475.58559022995,6190.437638962668,593006.6378552514,0.16122977781535308,[64.69123223 80.1607831  62.90721005 53.182912   76.19268304 42.81242959 47.70358613 46.95553534 53.55745669 49.66847634 57.82725069 62.89496762 69.6555704  62.08955517 60.0373787 ]
70,20,0.8,0.01,2.0,90,1,7,7460421.741366152,543890.5119557348,6190.437638962668,1604377.0641829877,0.16122977781535308,[64.69123223 80.1607831  62.90721005 53.182912   76.19268304 42.81242959 47.70358613 46.95553534 53.55745669 49.66847634 57.82725069 62.89496762 69.6555704  62.08955517 60.0373787 ]
70,20,0.8,0.01,2.0,90,1,8,256696.98024665687,81012.43587809344,6190.437638962668,70686.67253997651,0.16122977781535308,[64.69123223 80.1607831  62.90721005 53.182912   76.19268304 42.81242959 47.70358613 46.95553534 53.55745669 49.66847634 57.82725069 62.89496762 69.6555704  62.08955517 60.0373787 ]
70,20,0.8,0.01,2.0,90,1,9,90866.96240681192,31586.34707296195,6190.437638962668,22204.460147052287,0.16122977781535308,[64.69123223 80.1607831  62.90721005 53.182912   76.19268304 42.81242959 47.70358613 46.95553534 53.55745669 49.66847634 57.82725069 62.89496762 69.6555704  62.08955517 60.0373787 ]
70,20,0.8,0.01,2.0,90,1,10,60551.00461029105,24953.14804404563,4431.910258125511,17804.504588568696,0.01639637023973252,[58.17158797 55.37941797 17.251195   39.08014483 18.45168576 35.05600475 19.58261128 63.04605193 77.1326833  55.28416394 22.84254405 65.93924803 55.36721922 41.25010028 70.22582415]
