nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
100,20,0.8,0.05,2.0,110,4,0,1.4645091544010302e+59,7.324728622389234e+57,21960.727700997875,3.1917737651530786e+58,0.40256453640385237,[102.92276578  42.92068602  33.8520712   50.62995202  30.70959542  14.6614871   49.03258839  44.94605081  18.86555633 105.9936117  53.90244509 106.51654935  95.82482248  77.57540703  86.47266787]
100,20,0.8,0.05,2.0,110,4,1,8.231476639980805e+47,4.1157456505150175e+46,3967.510221101622,1.7940085733186708e+47,0.07152444536100044,[ 57.71135814  98.61185888  76.61766146  56.35974842  95.90202196  53.89704373  65.9197953   62.14704387  38.83418732  33.80092142  46.93993137  20.91747928  88.74643768 101.10074632  60.27426161]
100,20,0.8,0.05,2.0,110,4,2,1.720037734895191e+34,8.600751246503807e+32,3967.510221101622,3.748722434453102e+33,0.07152444536100044,[ 57.71135814  98.61185888  76.61766146  56.35974842  95.90202196  53.89704373  65.9197953   62.14704387  38.83418732  33.80092142  46.93993137  20.91747928  88.74643768 101.10074632  60.27426161]
100,20,0.8,0.05,2.0,110,4,3,106256620719964.75,5313324662426.709,3967.510221101622,23157980443620.52,0.07152444536100044,[ 57.71135814  98.61185888  76.61766146  56.35974842  95.90202196  53.89704373  65.9197953   62.14704387  38.83418732  33.80092142  46.93993137  20.91747928  88.74643768 101.10074632  60.27426161]
100,20,0.8,0.05,2.0,110,4,4,2.125305093939888e+22,1.062652546970658e+21,1946.4899727073964,4.631995064337931e+21,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,5,2.439508116278372e+22,1.2197540581393244e+21,1946.4899727073964,5.316784675402317e+21,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,6,9.344565835961437e+17,4.712836517993768e+16,1946.4899727073964,2.0357470794696845e+17,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,7,1463956164599.092,73199292702.60674,1946.4899727073964,319061508422.24274,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,8,4329636.701708101,526282.4230374668,1946.4899727073964,951377.7492286197,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,9,975836.8895997192,244016.06499143882,1946.4899727073964,269692.1562913867,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,10,436089.93979239214,132243.35534000598,1946.4899727073964,117414.60959612437,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,11,188052.95221882022,56548.55626499051,1946.4899727073964,40893.520164406706,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,12,133283.71737702715,37893.646571785735,1946.4899727073964,28157.45610654097,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
100,20,0.8,0.05,2.0,110,4,13,1.0229474491929473e+32,5.114737245964736e+30,1946.4899727073964,2.229462277792382e+31,0.00398368992062248,[88.38692205 59.80928726 53.21790346 77.3104643  50.99304649 72.30762273 21.84303292 97.66053824 32.83322052 78.59841667 96.98652527 50.5182036 93.86137973 59.84237817 65.37190741]
