nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
150,20,1.0,0.05,2.0,70,0,0,2.202126411037115e+59,1.1013650511671424e+58,73847.16157106099,4.799354173968343e+58,0.40256453640385237,[65.49630549 27.31316383 21.54222713 32.21906038 19.54246981  9.33003724 31.20255625 28.60203234 12.00535403 67.45048018 34.30155597 67.78325868 60.97943249 49.36616811 55.02806137]
150,20,1.0,0.05,2.0,70,0,1,4.733918473315996e+57,2.366959236657998e+56,20981.763429853992,1.0317336116072386e+57,0.09173333372446087,[66.9295927  27.48390614 26.51799034 40.4395088  36.03630212  8.35542632 30.20772068 32.31795301 49.13838978 13.89116896 51.71353609 52.52395401 63.16801855 48.42714915 50.90366267]
150,20,1.0,0.05,2.0,70,0,2,3.3733615410822434e+21,1.6866807705411836e+20,15415.358576571633,7.352071028802051e+20,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,3,1162224201058.3794,59334046799.15603,15415.358576571633,253075530068.4891,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,4,3328673408251735.5,166433684058855.3,15415.358576571633,725467547000354.4,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,5,1117585.2543613543,277687.7475937392,15415.358576571633,352233.71906822844,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,6,15035485.283825168,1022384.0724191109,15415.358576571633,3224666.0472405916,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,7,3.2709210931018678e+38,1.635460546550934e+37,15415.358576571633,7.128807248563318e+37,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,8,1007458.0764233735,205184.92883828707,15415.358576571633,222836.0787787204,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,9,516401.145784719,113663.12917448595,15415.358576571633,106311.68065583907,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,10,403859.97837296245,99744.91783444895,15415.358576571633,103076.40144765838,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,11,271415.87768536346,91983.40127514079,15415.358576571633,77421.72012676192,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,12,269165.43928561866,64234.47350606618,15415.358576571633,55252.79516814272,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,13,135270.83256454725,53409.54551806136,15415.358576571633,27661.49928754204,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,14,210212.29080129444,66313.73902856023,15415.358576571633,40403.757411869396,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,15,101385.28859722712,54127.79781457146,15415.358576571633,22423.16807112181,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,16,76400.37627167904,51247.587509464596,15415.358576571633,16290.843909008392,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,17,164726.3202951594,48943.392367007655,15415.358576571633,33099.772149532524,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,18,198886.32381679898,46844.92671255435,15415.358576571633,40139.691857461614,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,19,9716273.291430915,554100.2495456274,15415.358576571633,2103619.4628733424,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,20,216127.0894151922,56687.763956494666,15415.358576571633,44157.49676455121,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,21,191982.88270897727,46565.512927164586,15415.358576571633,38692.55933959767,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,22,66592.34153216862,39018.77215126824,15415.358576571633,15187.251015110794,0.019915701426250657,[44.84998089 26.58350958 57.65377247 42.54128546 38.77835654  6.6424466 29.99876136 43.48143509 65.54221106 32.6579359  55.31689331 52.36474383 64.25635231 46.67857032 62.88956113]
150,20,1.0,0.05,2.0,70,0,23,1.4157092241804595e+42,7.078546120902298e+40,15021.21303431735,3.0854667208204962e+41,0.07218162562550057,[56.33429568 67.00068152 52.73824542 42.21097876 38.30464728 26.96077929 34.65756289 35.93097465 25.7199258  22.36386777 22.41063128 45.68855143 50.10116738 47.8882703  43.19986515]
150,20,1.0,0.05,2.0,70,0,24,346887.9073006585,88920.8391550062,15021.21303431735,91117.73661472765,0.07218162562550057,[56.33429568 67.00068152 52.73824542 42.21097876 38.30464728 26.96077929 34.65756289 35.93097465 25.7199258  22.36386777 22.41063128 45.68855143 50.10116738 47.8882703  43.19986515]
150,20,1.0,0.05,2.0,70,0,25,299516.36850736703,67488.35578550947,15021.21303431735,61754.47579278389,0.07218162562550057,[56.33429568 67.00068152 52.73824542 42.21097876 38.30464728 26.96077929 34.65756289 35.93097465 25.7199258  22.36386777 22.41063128 45.68855143 50.10116738 47.8882703  43.19986515]
150,20,1.0,0.05,2.0,70,0,26,134827.8431822962,49447.15116790162,14788.782473569667,28741.968449101878,0.04341198811916505,[56.95448005 34.71961518  6.51442121 30.93076127 56.7445007  64.23141905 39.93537405 52.16302469 32.09523281 27.24777763 20.70487708 54.00965346 24.1722054  53.66668952 50.82487079]
150,20,1.0,0.05,2.0,70,0,27,165686.68218928966,53601.54095139023,14788.782473569667,39744.291438604116,0.04341198811916505,[56.95448005 34.71961518  6.51442121 30.93076127 56.7445007  64.23141905 39.93537405 52.16302469 32.09523281 27.24777763 20.70487708 54.00965346 24.1722054  53.66668952 50.82487079]
150,20,1.0,0.05,2.0,70,0,28,111910.56934266987,47775.21496585463,14788.782473569667,24419.030041756287,0.04341198811916505,[56.95448005 34.71961518  6.51442121 30.93076127 56.7445007  64.23141905 39.93537405 52.16302469 32.09523281 27.24777763 20.70487708 54.00965346 24.1722054  53.66668952 50.82487079]
150,20,1.0,0.05,2.0,70,0,29,116084.00362808556,37227.61993334977,14788.782473569667,20690.11404309925,0.04341198811916505,[56.95448005 34.71961518  6.51442121 30.93076127 56.7445007  64.23141905 39.93537405 52.16302469 32.09523281 27.24777763 20.70487708 54.00965346 24.1722054  53.66668952 50.82487079]
150,20,1.0,0.05,2.0,70,0,30,209035.59330070193,47118.51494079074,14788.782473569667,41021.73975046988,0.04341198811916505,[56.95448005 34.71961518  6.51442121 30.93076127 56.7445007  64.23141905 39.93537405 52.16302469 32.09523281 27.24777763 20.70487708 54.00965346 24.1722054  53.66668952 50.82487079]
150,20,1.0,0.05,2.0,70,0,31,70286.14901629243,34796.314552947566,14788.782473569667,14208.892052908028,0.04341198811916505,[56.95448005 34.71961518  6.51442121 30.93076127 56.7445007  64.23141905 39.93537405 52.16302469 32.09523281 27.24777763 20.70487708 54.00965346 24.1722054  53.66668952 50.82487079]
150,20,1.0,0.05,2.0,70,0,32,70604.93110834736,32421.135660209642,14788.782473569667,14457.922763339358,0.04341198811916505,[56.95448005 34.71961518  6.51442121 30.93076127 56.7445007  64.23141905 39.93537405 52.16302469 32.09523281 27.24777763 20.70487708 54.00965346 24.1722054  53.66668952 50.82487079]
150,20,1.0,0.05,2.0,70,0,33,55399.6680725614,28971.19470748765,14788.782473569667,11920.988812631069,0.04341198811916505,[56.95448005 34.71961518  6.51442121 30.93076127 56.7445007  64.23141905 39.93537405 52.16302469 32.09523281 27.24777763 20.70487708 54.00965346 24.1722054  53.66668952 50.82487079]
150,20,1.0,0.05,2.0,70,0,34,92808.00140913182,41309.07394815774,12906.24935065553,23325.43707955682,0.12013558559712748,[62.26496029 31.97713472 28.89871051 47.80756631 40.8269661  54.30391229 43.7791097  56.73361474 37.22006433 22.5300615  27.92166982 56.67002733 49.37876713 40.43864523 48.40247784]
150,20,1.0,0.05,2.0,70,0,35,95885.3718000972,41263.438846998615,12906.24935065553,23665.943772712068,0.12013558559712748,[62.26496029 31.97713472 28.89871051 47.80756631 40.8269661  54.30391229 43.7791097  56.73361474 37.22006433 22.5300615  27.92166982 56.67002733 49.37876713 40.43864523 48.40247784]
150,20,1.0,0.05,2.0,70,0,36,196176.82639286472,42765.2461648937,12393.542729896724,37412.26216772489,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,37,605629.2252653997,69202.23468588683,12393.542729896724,128853.62824500259,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,38,197601.13231965553,50487.8509923038,12393.542729896724,46273.16402055044,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,39,106476.54738998307,41278.66592803337,12393.542729896724,26736.038945800592,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,40,345830.8433644886,48327.20354867495,12393.542729896724,69892.01787261518,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,41,114579.89832158068,36876.29200295171,12393.542729896724,25101.735222247593,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,42,1.23682580867184e+21,6.184129043359315e+19,12393.542729896724,2.6955993553817584e+20,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,43,3575589050.2319098,179156771.1193617,12393.542729896724,779195246.8480761,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,44,6160965.8633886725,474084.6372573426,12393.542729896724,1334940.0440394045,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,45,423434.6060217699,108541.62777962512,12393.542729896724,105354.5211223861,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,46,523193.0466785604,129538.57794073733,12393.542729896724,135367.0129877782,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,47,273034.03614463954,102298.17095080146,12393.542729896724,80313.34936534306,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
150,20,1.0,0.05,2.0,70,0,48,1229082.2396082664,153372.21188770648,12393.542729896724,259424.36992696038,0.1125656333639864,[64.71869221 55.67295059 21.00393718 39.09383161 57.17833283 37.40346493 60.54705527 34.41249243 31.04812617 41.12947592 48.85171636 32.00236365 55.33756885 42.30677914 46.15308527]
