nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
70,50,1.0,0.05,2.0,70,0,0,6.139511011295414e+58,1.229485686304068e+57,48929.659903235035,8.595091099357586e+57,0.1450310302601876,[29.20985129 57.76895105 57.897215   37.31983081  3.64784867 27.98445862 49.37046114 52.75879244 38.9206635  29.05420471 12.48379251 29.45962736 36.39225427 59.26695122 39.608273  ]
70,50,1.0,0.05,2.0,70,0,1,1.6440474662820466e+55,3.2903673555053366e+53,41403.80641780591,2.3016345356971105e+54,0.19624068906717107,[61.57979332 56.39457317  7.78653382 50.3515268  27.6449108  23.05812126 32.52104505 64.80416507 50.79160291 56.78411214 66.80796787 26.43039813 28.15967702 35.14506988 31.6948823 ]
70,50,1.0,0.05,2.0,70,0,2,2.2136464589431734e+40,7.34160214141208e+38,41403.80641780591,3.5793883062070623e+39,0.19624068906717107,[61.57979332 56.39457317  7.78653382 50.3515268  27.6449108  23.05812126 32.52104505 64.80416507 50.79160291 56.78411214 66.80796787 26.43039813 28.15967702 35.14506988 31.6948823 ]
70,50,1.0,0.05,2.0,70,0,3,1.9841056871235893e+22,6.377252716603368e+20,41403.80641780591,3.219661503438825e+21,0.19624068906717107,[61.57979332 56.39457317  7.78653382 50.3515268  27.6449108  23.05812126 32.52104505 64.80416507 50.79160291 56.78411214 66.80796787 26.43039813 28.15967702 35.14506988 31.6948823 ]
70,50,1.0,0.05,2.0,70,0,4,2.654788075520844e+16,530964343427220.56,29101.820135332575,3716702344686689.0,0.17989023521903502,[40.92895264 28.16256126 43.34406443 26.00293634 42.90560409 60.18432046 50.28347191 49.60529664 19.42728343 39.94871439 59.06238704 40.69502381 44.63203658 15.38616273 45.86463024]
70,50,1.0,0.05,2.0,70,0,5,28205773348.77745,955444715.1595622,19121.65579111121,4667653542.254976,0.12527401807872188,[36.52897338 55.36908382 48.46454268 40.06929733 48.18527453 35.03059145 22.99367512 34.78821398 24.74427949 47.69615879 35.84788291 68.5172495 48.54134529 51.30684847 54.45532879]
70,50,1.0,0.05,2.0,70,0,6,1.2944986714325328e+17,2588997846655290.5,16104.247370195277,1.812298132808577e+16,0.10266747043838712,[61.39681047 51.64056748 44.12882404 26.97729685 31.97302523 55.78358121 12.84811895 32.28244513 42.47984276 35.62725456 53.58158394 31.89108258 17.60922741 22.49403717 54.56432388]
70,50,1.0,0.05,2.0,70,0,7,3.8551934878180454e+51,7.710399396259666e+49,16104.247370195277,5.39727070551123e+50,0.10266747043838712,[61.39681047 51.64056748 44.12882404 26.97729685 31.97302523 55.78358121 12.84811895 32.28244513 42.47984276 35.62725456 53.58158394 31.89108258 17.60922741 22.49403717 54.56432388]
70,50,1.0,0.05,2.0,70,0,8,8.306073201466009e+34,1.672947340010962e+33,16104.247370195277,1.162711632632549e+34,0.10266747043838712,[61.39681047 51.64056748 44.12882404 26.97729685 31.97302523 55.78358121 12.84811895 32.28244513 42.47984276 35.62725456 53.58158394 31.89108258 17.60922741 22.49403717 54.56432388]
70,50,1.0,0.05,2.0,70,0,9,3.191930269085195e+36,6.38386053817039e+34,16104.247370195277,4.468702376719272e+35,0.10266747043838712,[61.39681047 51.64056748 44.12882404 26.97729685 31.97302523 55.78358121 12.84811895 32.28244513 42.47984276 35.62725456 53.58158394 31.89108258 17.60922741 22.49403717 54.56432388]
70,50,1.0,0.05,2.0,70,0,10,31338236296.154118,628291116.603518,16104.247370195277,4387138719.041737,0.10266747043838712,[61.39681047 51.64056748 44.12882404 26.97729685 31.97302523 55.78358121 12.84811895 32.28244513 42.47984276 35.62725456 53.58158394 31.89108258 17.60922741 22.49403717 54.56432388]
70,50,1.0,0.05,2.0,70,0,11,86040925047316.11,1720873555260.5193,16104.247370195277,12045721647115.607,0.10266747043838712,[61.39681047 51.64056748 44.12882404 26.97729685 31.97302523 55.78358121 12.84811895 32.28244513 42.47984276 35.62725456 53.58158394 31.89108258 17.60922741 22.49403717 54.56432388]
