nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
150,50,1.0,0.01,2.0,90,2,0,4.3582447493659886e+58,8.730048321561834e+56,21816.058266075426,6.1013512064040556e+57,0.1450310302601876,[37.55552308 74.27436563 74.43927643 47.98263961  4.69009114 35.98001822 63.47630719 67.83273313 50.04085308 37.35540606 16.05059036 37.87666374 46.79004121 76.20036585 50.92492242]
150,50,1.0,0.01,2.0,90,2,1,5.610322607919971e+49,1.376940166911274e+48,21816.058266075426,8.018949746423902e+48,0.1450310302601876,[37.55552308 74.27436563 74.43927643 47.98263961  4.69009114 35.98001822 63.47630719 67.83273313 50.04085308 37.35540606 16.05059036 37.87666374 46.79004121 76.20036585 50.92492242]
150,50,1.0,0.01,2.0,90,2,2,1.8695517442246424e+16,378502863370421.8,14728.725804901671,2616913742334257.0,0.07919391477186445,[64.6294036  54.0962827  68.6523423   7.47756298 43.68167846 54.74547348 30.49474818 55.00536011 88.96230409 45.95187468 45.74125224 47.32815764  8.29460848 42.52485729 47.10219377]
150,50,1.0,0.01,2.0,90,2,3,3175809226.9686017,64808393.280145414,14728.725804901671,444435416.6914825,0.07919391477186445,[64.6294036  54.0962827  68.6523423   7.47756298 43.68167846 54.74547348 30.49474818 55.00536011 88.96230409 45.95187468 45.74125224 47.32815764  8.29460848 42.52485729 47.10219377]
150,50,1.0,0.01,2.0,90,2,4,234960325.81651136,5290149.7404345395,14501.886068512536,32822696.34547081,0.08782484732467466,[51.54163858 47.8912074  73.10282761 31.07098487 12.41444306 60.34961597 39.45705554 31.07750667 41.22739645 46.86813357 12.12968931 48.91476695 78.8417781  12.12577805 61.56438994]
150,50,1.0,0.01,2.0,90,2,5,3788499.321501431,507928.5112937723,6861.302012365232,767193.0241034109,0.0542818732116885,[55.32445768 77.02990883 73.50293125 48.81456969 27.88183731 18.99759643 22.3277285  80.52181515 59.86839058 28.39230268 83.14597347 45.40405885 72.57653232 41.82249283 69.74315972]
150,50,1.0,0.01,2.0,90,2,6,2552141.3127545333,347154.04771590786,6861.302012365232,464417.26287273836,0.0542818732116885,[55.32445768 77.02990883 73.50293125 48.81456969 27.88183731 18.99759643 22.3277285  80.52181515 59.86839058 28.39230268 83.14597347 45.40405885 72.57653232 41.82249283 69.74315972]
150,50,1.0,0.01,2.0,90,2,7,558537.3655645357,170451.81214626436,6861.302012365232,156272.81653338714,0.0542818732116885,[55.32445768 77.02990883 73.50293125 48.81456969 27.88183731 18.99759643 22.3277285  80.52181515 59.86839058 28.39230268 83.14597347 45.40405885 72.57653232 41.82249283 69.74315972]
150,50,1.0,0.01,2.0,90,2,8,2288899.5878691142,167610.09899499043,6861.302012365232,331222.0935124585,0.0542818732116885,[55.32445768 77.02990883 73.50293125 48.81456969 27.88183731 18.99759643 22.3277285  80.52181515 59.86839058 28.39230268 83.14597347 45.40405885 72.57653232 41.82249283 69.74315972]
150,50,1.0,0.01,2.0,90,2,9,1945401.4514099483,216765.01568742256,6861.302012365232,358303.180998565,0.0542818732116885,[55.32445768 77.02990883 73.50293125 48.81456969 27.88183731 18.99759643 22.3277285  80.52181515 59.86839058 28.39230268 83.14597347 45.40405885 72.57653232 41.82249283 69.74315972]
150,50,1.0,0.01,2.0,90,2,10,764999.7084385956,88584.44954255276,6861.302012365232,113915.28142984358,0.0542818732116885,[55.32445768 77.02990883 73.50293125 48.81456969 27.88183731 18.99759643 22.3277285  80.52181515 59.86839058 28.39230268 83.14597347 45.40405885 72.57653232 41.82249283 69.74315972]
