nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
150,50,0.8,0.05,2.0,70,0,0,7.278832147704353e+59,2.962074087760456e+58,29453.96336373904,1.383011688031258e+59,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
150,50,0.8,0.05,2.0,70,0,1,3.117693483951511e+56,6.400594135485921e+54,17630.4418745168,4.363873374244143e+55,0.077753250647564,[66.06692739 56.51520708 32.33765506 26.41972758 21.59326089 40.34007682 16.93330131 47.98114576 65.6711981  32.01737647 36.81469045 19.06406476 24.97547771 17.48892488 47.15096283]
150,50,0.8,0.05,2.0,70,0,2,3.0512730417307673e+56,6.274769028333964e+54,17630.4418745168,4.271022999021047e+55,0.077753250647564,[66.06692739 56.51520708 32.33765506 26.41972758 21.59326089 40.34007682 16.93330131 47.98114576 65.6711981  32.01737647 36.81469045 19.06406476 24.97547771 17.48892488 47.15096283]
150,50,0.8,0.05,2.0,70,0,3,3.976399363609816e+41,7.952798727219632e+39,16194.708692121356,5.566959109053742e+40,0.07920065822086882,[66.40457433 58.67036897 50.46219049 60.34382085 58.3110333  62.26088403 64.04228608 14.5634643  55.47761969 18.64494399 25.13520267 10.15280777 67.36685183 29.88143544 63.00735617]
150,50,0.8,0.05,2.0,70,0,4,3.157768456749969e+42,7.507380073409495e+40,16194.708692121356,4.4821468914054465e+41,0.07920065822086882,[66.40457433 58.67036897 50.46219049 60.34382085 58.3110333  62.26088403 64.04228608 14.5634643  55.47761969 18.64494399 25.13520267 10.15280777 67.36685183 29.88143544 63.00735617]
150,50,0.8,0.05,2.0,70,0,5,6349487.05155211,953428.3205549994,16194.708692121356,1249967.116244041,0.07920065822086882,[66.40457433 58.67036897 50.46219049 60.34382085 58.3110333  62.26088403 64.04228608 14.5634643  55.47761969 18.64494399 25.13520267 10.15280777 67.36685183 29.88143544 63.00735617]
150,50,0.8,0.05,2.0,70,0,6,2.3523751019212675e+42,4.704750203842535e+40,16194.708692121356,3.2933251426897746e+41,0.07920065822086882,[66.40457433 58.67036897 50.46219049 60.34382085 58.3110333  62.26088403 64.04228608 14.5634643  55.47761969 18.64494399 25.13520267 10.15280777 67.36685183 29.88143544 63.00735617]
150,50,0.8,0.05,2.0,70,0,7,2.26963190400983e+25,4.553579701089374e+23,16194.708692121356,3.1772959495228074e+24,0.07920065822086882,[66.40457433 58.67036897 50.46219049 60.34382085 58.3110333  62.26088403 64.04228608 14.5634643  55.47761969 18.64494399 25.13520267 10.15280777 67.36685183 29.88143544 63.00735617]
150,50,0.8,0.05,2.0,70,0,8,1.5706035806030718e+31,3.1412071612061435e+29,16194.708692121356,2.1988450128443006e+30,0.07920065822086882,[66.40457433 58.67036897 50.46219049 60.34382085 58.3110333  62.26088403 64.04228608 14.5634643  55.47761969 18.64494399 25.13520267 10.15280777 67.36685183 29.88143544 63.00735617]
150,50,0.8,0.05,2.0,70,0,9,1.0636990742155461e+28,2.1273981484310922e+26,16194.708692121356,1.489178703901764e+27,0.07920065822086882,[66.40457433 58.67036897 50.46219049 60.34382085 58.3110333  62.26088403 64.04228608 14.5634643  55.47761969 18.64494399 25.13520267 10.15280777 67.36685183 29.88143544 63.00735617]
