nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
150,50,0.8,0.05,2.0,90,1,0,4.081398067723491e+59,1.6391132577344251e+58,11127.488368724364,7.582384076788472e+58,0.3265050917160044,[83.24037229 72.52303591 89.09652862 88.71854571 77.88958322 46.16048821 26.55348933 87.83714691 22.64045989 48.51563899 46.94403134 88.35734027 70.10801861 60.09207668 59.72389328]
150,50,0.8,0.05,2.0,90,1,1,1.8353566400783734e+51,3.6709018317526846e+49,6151.87961648242,2.5694966059037327e+50,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,2,2.3628369806825375e+38,4.726107360335483e+36,6151.87961648242,3.307965588897987e+37,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,3,4.593197039026307e+38,9.824719179453426e+36,6151.87961648242,6.432950250061208e+37,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,4,7.620302567784633e+27,1.5902314786260574e+26,6151.87961648242,1.066897914506873e+27,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,5,7.650659540001199e+23,2.585154556883396e+22,6151.87961648242,1.2834877588478291e+23,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,6,1140905404824876.2,23237605194906.09,6151.87961648242,159678012380015.72,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,7,796604233057771.1,16247979206948.67,6151.87961648242,111489611845998.56,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,8,1.4094069227520297e+19,2.8217131154336253e+17,6151.87961648242,1.9731291299688794e+18,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,9,4.5152041883367546e+17,1.2727306499098764e+16,6151.87961648242,6.717249238420955e+16,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
150,50,0.8,0.05,2.0,90,1,10,4.867911692484023e+17,1.3080127520626348e+16,6151.87961648242,7.110739269534764e+16,0.24210534312827736,[58.84975257 86.33746277 72.73808396 31.35771058 18.65543905 79.34440861 78.23739126 72.8617309  58.35903082 84.77420125 18.82942598 81.56709934 59.7965582  78.21264636 86.29750063]
