nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
70,50,0.8,0.01,2.0,70,2,0,9.696596332162063e+59,2.9379124142637695e+58,28243.301162546388,1.4883412456626503e+59,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.01,2.0,70,2,1,1.076504578658083e+55,2.1547899394180526e+53,28243.301162546388,1.5070814856887822e+54,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.01,2.0,70,2,2,1.4702736061243146e+41,3.0014330096604017e+39,7993.753879190166,2.0579543442732694e+40,0.042235176434857635,[67.39720314 33.7581284  37.24817819 38.02120659 32.965672   24.21347822 44.15534888 38.53732782 50.62477217 67.0612101  41.54726091 32.80695832 46.77665887 55.77989803 46.50163454]
70,50,0.8,0.01,2.0,70,2,3,3.8884952783171844e+23,7.776991672982229e+21,7993.753879190166,5.443893373696288e+22,0.042235176434857635,[67.39720314 33.7581284  37.24817819 38.02120659 32.965672   24.21347822 44.15534888 38.53732782 50.62477217 67.0612101  41.54726091 32.80695832 46.77665887 55.77989803 46.50163454]
70,50,0.8,0.01,2.0,70,2,4,41600595380.843155,833210144.116858,7993.753879190166,5823912609.582599,0.042235176434857635,[67.39720314 33.7581284  37.24817819 38.02120659 32.965672   24.21347822 44.15534888 38.53732782 50.62477217 67.0612101  41.54726091 32.80695832 46.77665887 55.77989803 46.50163454]
70,50,0.8,0.01,2.0,70,2,5,2491283149.91281,50564105.84586456,7993.753879190166,348678240.55697715,0.042235176434857635,[67.39720314 33.7581284  37.24817819 38.02120659 32.965672   24.21347822 44.15534888 38.53732782 50.62477217 67.0612101  41.54726091 32.80695832 46.77665887 55.77989803 46.50163454]
70,50,0.8,0.01,2.0,70,2,6,2786860861.9449987,56291669.80382614,7993.753879190166,390083063.975378,0.042235176434857635,[67.39720314 33.7581284  37.24817819 38.02120659 32.965672   24.21347822 44.15534888 38.53732782 50.62477217 67.0612101  41.54726091 32.80695832 46.77665887 55.77989803 46.50163454]
70,50,0.8,0.01,2.0,70,2,7,1499509.5966345489,225120.27317701236,7993.753879190166,270221.56792889186,0.042235176434857635,[67.39720314 33.7581284  37.24817819 38.02120659 32.965672   24.21347822 44.15534888 38.53732782 50.62477217 67.0612101  41.54726091 32.80695832 46.77665887 55.77989803 46.50163454]
70,50,0.8,0.01,2.0,70,2,8,649456.5433158528,175521.94853133507,7993.753879190166,146440.3108978437,0.042235176434857635,[67.39720314 33.7581284  37.24817819 38.02120659 32.965672   24.21347822 44.15534888 38.53732782 50.62477217 67.0612101  41.54726091 32.80695832 46.77665887 55.77989803 46.50163454]
70,50,0.8,0.01,2.0,70,2,9,618531.0652961209,133694.08811959805,7993.753879190166,123132.12314131913,0.042235176434857635,[67.39720314 33.7581284  37.24817819 38.02120659 32.965672   24.21347822 44.15534888 38.53732782 50.62477217 67.0612101  41.54726091 32.80695832 46.77665887 55.77989803 46.50163454]
