nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
100,20,1.0,0.05,2.0,90,0,0,1.803571781148865e+55,9.017858905744341e+53,12218.86317246379,3.930793565724778e+54,0.034859840810256726,[71.0317577  42.98366589 73.91606527 24.62125511 42.63290929 21.12351189 48.41547028 37.83302407 81.24369384 24.92621278 58.91479032 38.22245308  6.93341917 69.47572638 44.59519576]
100,20,1.0,0.05,2.0,90,0,1,2249454878191428.8,112485462616911.8,12218.86317246379,490254409841712.25,0.034859840810256726,[71.0317577  42.98366589 73.91606527 24.62125511 42.63290929 21.12351189 48.41547028 37.83302407 81.24369384 24.92621278 58.91479032 38.22245308  6.93341917 69.47572638 44.59519576]
100,20,1.0,0.05,2.0,90,0,2,472173459.3106575,26964168.968268026,11637.446586749667,102310405.39345515,0.04495878431262514,[39.76943284 59.85273638 46.48602307 14.1512656  15.27002291 24.85257767 25.9134985  72.08140517 66.4286352  57.20352106 81.99860125 31.06786437 75.94246444 38.01437235 76.97880017]
100,20,1.0,0.05,2.0,90,0,3,41119055.80549082,2499572.48497153,11637.446586749667,8973465.85597125,0.04495878431262514,[39.76943284 59.85273638 46.48602307 14.1512656  15.27002291 24.85257767 25.9134985  72.08140517 66.4286352  57.20352106 81.99860125 31.06786437 75.94246444 38.01437235 76.97880017]
100,20,1.0,0.05,2.0,90,0,4,1234965.8578544715,164607.8739221156,11637.446586749667,266430.73526344565,0.04495878431262514,[39.76943284 59.85273638 46.48602307 14.1512656  15.27002291 24.85257767 25.9134985  72.08140517 66.4286352  57.20352106 81.99860125 31.06786437 75.94246444 38.01437235 76.97880017]
100,20,1.0,0.05,2.0,90,0,5,204812.64202841077,70310.37014676895,11637.446586749667,45839.787103012306,0.04495878431262514,[39.76943284 59.85273638 46.48602307 14.1512656  15.27002291 24.85257767 25.9134985  72.08140517 66.4286352  57.20352106 81.99860125 31.06786437 75.94246444 38.01437235 76.97880017]
100,20,1.0,0.05,2.0,90,0,6,858745.4894883321,136883.4391115285,7258.359507690177,195089.63775622033,0.07784617871811081,[78.84847253 47.74248612 57.70188566 40.17239474 54.3384157  46.42800878 10.17817329 32.25915563 61.11599436 40.07208988 74.95582362 37.82168574 72.17317934 71.62392685 63.5919882 ]
100,20,1.0,0.05,2.0,90,0,7,291032.73345757916,94469.44907151739,7258.359507690177,87574.19257856619,0.07784617871811081,[78.84847253 47.74248612 57.70188566 40.17239474 54.3384157  46.42800878 10.17817329 32.25915563 61.11599436 40.07208988 74.95582362 37.82168574 72.17317934 71.62392685 63.5919882 ]
100,20,1.0,0.05,2.0,90,0,8,158326.20814244312,44761.78012138983,7258.359507690177,36037.07530054051,0.07784617871811081,[78.84847253 47.74248612 57.70188566 40.17239474 54.3384157  46.42800878 10.17817329 32.25915563 61.11599436 40.07208988 74.95582362 37.82168574 72.17317934 71.62392685 63.5919882 ]
100,20,1.0,0.05,2.0,90,0,9,148149.18675334743,39124.98006823399,7258.359507690177,35109.20689486786,0.07784617871811081,[78.84847253 47.74248612 57.70188566 40.17239474 54.3384157  46.42800878 10.17817329 32.25915563 61.11599436 40.07208988 74.95582362 37.82168574 72.17317934 71.62392685 63.5919882 ]
