nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
70,50,0.8,0.05,2.0,70,0,0,8.400414394508654e+59,2.5025537777584235e+58,31214.53626170714,1.249222354298279e+59,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.05,2.0,70,0,1,1.9195105316905276e+59,3.839021151837536e+57,31214.53626170714,2.687314743103075e+58,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.05,2.0,70,0,2,4.492417094610854e+41,9.049904329648682e+39,31214.53626170714,6.28861925046668e+40,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.05,2.0,70,0,3,1.3091859593000409e+26,2.967775996997288e+24,31214.53626170714,1.844068475511505e+25,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.05,2.0,70,0,4,1.442069426676206e+25,2.8841418688772176e+23,31214.53626170714,2.0188971542688658e+24,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.05,2.0,70,0,5,63752869.552850604,5755445.062287661,31214.53626170714,11385530.59834858,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.05,2.0,70,0,6,8100681.07315457,1834796.6174617705,31214.53626170714,2089798.0697326625,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.05,2.0,70,0,7,9.302106792320304e+40,1.860421358464061e+39,31214.53626170714,1.3022949509248428e+40,0.3265050917160044,[64.74251178 56.40680571 69.29730003 69.00331333 60.58078695 35.90260194 20.65271392 68.31778093 17.60924658 37.73438588 36.51202437 68.72237577 54.52845892 46.73828186 46.45191699]
70,50,0.8,0.05,2.0,70,0,8,1.4918921091956792e+18,2.9837854040772284e+16,20217.517295454127,2.0886489359357456e+17,0.030056556222340696,[41.86872714 48.43647767 52.5381807  51.77134296 27.87920897 49.66885919 41.04117834 41.59969793 31.64496658 20.8510771  32.25592557 29.37033979 42.4793708  19.65085661 34.98554072]
70,50,0.8,0.05,2.0,70,0,9,1.7081366140266522e+18,3.416273228206448e+16,20217.517295454127,2.391391259635125e+17,0.030056556222340696,[41.86872714 48.43647767 52.5381807  51.77134296 27.87920897 49.66885919 41.04117834 41.59969793 31.64496658 20.8510771  32.25592557 29.37033979 42.4793708  19.65085661 34.98554072]
70,50,0.8,0.05,2.0,70,0,10,7530784.526300489,1088042.7735585293,20217.517295454127,1563948.1774801752,0.030056556222340696,[41.86872714 48.43647767 52.5381807  51.77134296 27.87920897 49.66885919 41.04117834 41.59969793 31.64496658 20.8510771  32.25592557 29.37033979 42.4793708  19.65085661 34.98554072]
70,50,0.8,0.05,2.0,70,0,11,19361934.28232486,1287744.9158402863,20217.517295454127,3225797.866020146,0.030056556222340696,[41.86872714 48.43647767 52.5381807  51.77134296 27.87920897 49.66885919 41.04117834 41.59969793 31.64496658 20.8510771  32.25592557 29.37033979 42.4793708  19.65085661 34.98554072]
70,50,0.8,0.05,2.0,70,0,12,3950605.982539095,528672.0074595844,13210.99344135202,839263.0839850077,0.05019566438914551,[53.80734945 56.67431087 56.82824946 47.76204368 22.74489488 22.07710409 47.15338754 50.54273023 23.97504713 23.84970267 28.33495805 25.28598539 21.17385932 16.51810337 51.9000637 ]
70,50,0.8,0.05,2.0,70,0,13,1882604.8058869576,270860.40011451644,12639.527916572433,348100.87660888204,0.04185545530123496,[65.31053431 41.92408084 53.00081468 33.07370324 26.67437688 62.16563494 42.9049612  39.7153033  34.02701916 19.79583162 41.9408463  12.91443632  6.33894451 39.54084437 49.51234949]
70,50,0.8,0.05,2.0,70,0,14,6.768706682293144e+33,1.3537413364586288e+32,12639.527916572433,9.476189355210402e+32,0.04185545530123496,[65.31053431 41.92408084 53.00081468 33.07370324 26.67437688 62.16563494 42.9049612  39.7153033  34.02701916 19.79583162 41.9408463  12.91443632  6.33894451 39.54084437 49.51234949]
