nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
100,30,0.8,0.01,2.0,90,1,0,9.810386873912867e+57,3.2839215057108156e+56,13392.83138252872,1.7607747567170304e+57,0.1450310302601876,[64.40139699 53.35751471 79.48352298 22.14799141 23.67785583 28.85764287 62.42752768 18.55106498 58.32425475 88.22825005 26.83251232 81.53110081  5.19355124 66.2866798  59.84049885]
100,30,0.8,0.01,2.0,90,1,1,5.915599741475659e+53,3.3212735090601096e+52,11528.094743756594,1.2658745924353036e+53,0.24266987429348919,[62.17960063 34.26722488 45.66109663 51.29769676 50.88382101 32.00243848 81.8244126  37.77140216 55.20828385 81.5803373  62.54776935 87.35710523 26.48668327 85.10883107 86.68817765]
100,30,0.8,0.01,2.0,90,1,2,1.4543289503978866e+16,811398907711585.6,4094.1974982984398,3097150787488293.5,0.1308894774394099,[75.72339213 59.49207036 51.89625115 50.53807142 50.5270808  29.75173147 82.1868106  38.58360685 28.81047214 58.63440088 59.86737876 71.34014422 35.75607579 88.12883511 80.91129445]
100,30,0.8,0.01,2.0,90,1,3,33950163503.244972,1135035362.547192,4094.1974982984398,6093639532.799502,0.1308894774394099,[75.72339213 59.49207036 51.89625115 50.53807142 50.5270808  29.75173147 82.1868106  38.58360685 28.81047214 58.63440088 59.86737876 71.34014422 35.75607579 88.12883511 80.91129445]
100,30,0.8,0.01,2.0,90,1,4,10221437152.533283,340933958.2028956,4094.1974982984398,1834763491.7503836,0.1308894774394099,[75.72339213 59.49207036 51.89625115 50.53807142 50.5270808  29.75173147 82.1868106  38.58360685 28.81047214 58.63440088 59.86737876 71.34014422 35.75607579 88.12883511 80.91129445]
100,30,0.8,0.01,2.0,90,1,5,350073.7920373355,97903.10395196178,3137.9951614711804,87524.35172633898,0.00905514180363015,[82.70881933 29.65083618 81.56398359 65.7504546  44.27537457 69.70449449 63.02881631 48.00307539 45.76148973 49.91735919 47.15534513 72.76880838 59.8793651  64.35312869 56.04137894]
100,30,0.8,0.01,2.0,90,1,6,32294962.540485132,1169590.933634495,3137.9951614711804,5780239.624121503,0.00905514180363015,[82.70881933 29.65083618 81.56398359 65.7504546  44.27537457 69.70449449 63.02881631 48.00307539 45.76148973 49.91735919 47.15534513 72.76880838 59.8793651  64.35312869 56.04137894]
100,30,0.8,0.01,2.0,90,1,7,8084834200936.901,269499783453.37805,3137.9951614711804,1451271167801.6099,0.00905514180363015,[82.70881933 29.65083618 81.56398359 65.7504546  44.27537457 69.70449449 63.02881631 48.00307539 45.76148973 49.91735919 47.15534513 72.76880838 59.8793651  64.35312869 56.04137894]
100,30,0.8,0.01,2.0,90,1,8,1610178.3219322525,199537.0565583668,3137.9951614711804,321484.45490865636,0.00905514180363015,[82.70881933 29.65083618 81.56398359 65.7504546  44.27537457 69.70449449 63.02881631 48.00307539 45.76148973 49.91735919 47.15534513 72.76880838 59.8793651  64.35312869 56.04137894]
100,30,0.8,0.01,2.0,90,1,9,631581.8935988386,81646.07344601504,3137.9951614711804,119482.95790139107,0.00905514180363015,[82.70881933 29.65083618 81.56398359 65.7504546  44.27537457 69.70449449 63.02881631 48.00307539 45.76148973 49.91735919 47.15534513 72.76880838 59.8793651  64.35312869 56.04137894]
