nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
70,20,1.0,0.01,2.0,110,1,0,7.185521343029067e+54,3.592760671514546e+53,4990.352313239313,1.566048069545918e+54,0.034859840810256726,[86.81659274 52.53559164 90.34185755 30.09264514 52.10688913 25.81762564 59.17446368 46.24036275 99.29784803 30.46537118 72.00696594 46.71633154  8.47417899 84.91477668 54.50523926]
70,20,1.0,0.01,2.0,110,1,1,60628108535.35268,3078389752.589198,4990.352313239313,13204338525.60936,0.034859840810256726,[86.81659274 52.53559164 90.34185755 30.09264514 52.10688913 25.81762564 59.17446368 46.24036275 99.29784803 30.46537118 72.00696594 46.71633154  8.47417899 84.91477668 54.50523926]
70,20,1.0,0.01,2.0,110,1,2,1040836.4556228705,266759.8670961836,1648.8970524660215,261353.8019881739,0.11569196111220538,[102.70204911 103.56608635  63.08048732  65.65874087 105.55069833  77.53456331  52.17780079  56.44222986  87.72847901  68.59833817  59.20016901  41.82113532  69.6198268   94.06040454 104.01146343]
70,20,1.0,0.01,2.0,110,1,3,718227.8811837487,174799.5241611491,1648.8970524660215,183865.03161029864,0.11569196111220538,[102.70204911 103.56608635  63.08048732  65.65874087 105.55069833  77.53456331  52.17780079  56.44222986  87.72847901  68.59833817  59.20016901  41.82113532  69.6198268   94.06040454 104.01146343]
70,20,1.0,0.01,2.0,110,1,4,728164.3668372865,134241.38577903085,1648.8970524660215,201407.46468454952,0.11569196111220538,[102.70204911 103.56608635  63.08048732  65.65874087 105.55069833  77.53456331  52.17780079  56.44222986  87.72847901  68.59833817  59.20016901  41.82113532  69.6198268   94.06040454 104.01146343]
70,20,1.0,0.01,2.0,110,1,5,246197.01386280413,71625.20726811537,1648.8970524660215,68726.92022587427,0.11569196111220538,[102.70204911 103.56608635  63.08048732  65.65874087 105.55069833  77.53456331  52.17780079  56.44222986  87.72847901  68.59833817  59.20016901  41.82113532  69.6198268   94.06040454 104.01146343]
70,20,1.0,0.01,2.0,110,1,6,191977.1225181186,50927.23018759253,1648.8970524660215,52810.333938631804,0.11569196111220538,[102.70204911 103.56608635  63.08048732  65.65874087 105.55069833  77.53456331  52.17780079  56.44222986  87.72847901  68.59833817  59.20016901  41.82113532  69.6198268   94.06040454 104.01146343]
70,20,1.0,0.01,2.0,110,1,7,77371.79810887958,29260.180457827984,1648.8970524660215,23268.441056649855,0.11569196111220538,[102.70204911 103.56608635  63.08048732  65.65874087 105.55069833  77.53456331  52.17780079  56.44222986  87.72847901  68.59833817  59.20016901  41.82113532  69.6198268   94.06040454 104.01146343]
70,20,1.0,0.01,2.0,110,1,8,33226.10712456954,11999.82387824613,1274.0264045476156,9148.670364505966,0.060840693157854946,[100.79152491  83.18489577  32.70511377  89.37995187  28.03787273  39.50365859 102.50507181  47.4676775   37.93879602  54.89632742  72.05344802  49.54757423  49.1092409   57.00731548  94.24284727]
70,20,1.0,0.01,2.0,110,1,9,25586.650925947884,9339.657994042873,1274.0264045476156,6696.01078031963,0.060840693157854946,[100.79152491  83.18489577  32.70511377  89.37995187  28.03787273  39.50365859 102.50507181  47.4676775   37.93879602  54.89632742  72.05344802  49.54757423  49.1092409   57.00731548  94.24284727]
