nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
100,50,1.0,0.05,2.0,70,1,0,7.671860297300474e+58,1.5358448682024351e+57,47464.963811492584,1.0740395299309596e+58,0.1450310302601876,[29.20985129 57.76895105 57.897215   37.31983081  3.64784867 27.98445862 49.37046114 52.75879244 38.9206635  29.05420471 12.48379251 29.45962736 36.39225427 59.26695122 39.608273  ]
100,50,1.0,0.05,2.0,70,1,1,3.75834498727236e+54,7.516689974555962e+52,17929.866724100262,5.261682982181143e+53,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,2,1.7067797908914203e+32,3.4136513124144875e+30,17929.866724100262,2.389490397672793e+31,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,3,1.025501005959058e+22,2.1761918897850764e+20,17929.866724100262,1.4365871944327213e+21,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,4,3.573699374497294e+20,7.153835843695244e+18,17929.866724100262,5.003089194075325e+19,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,5,2.179860374409789e+31,4.359720748819579e+29,17929.866724100262,3.0518045241737045e+30,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,6,1310092179.3648918,28142756.70273794,17929.866724100262,183360762.02797127,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,7,1461124041.3469377,30544688.79635339,17929.866724100262,204402092.52993613,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,8,9840457.817713402,967061.3253590795,17929.866724100262,1938175.180266057,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,9,3446243.3865098427,483823.94498319586,17929.866724100262,628864.0560474044,0.06778874221680734,[61.50230659 37.52027256 47.74113466 22.92075428 58.30265552 60.73329111 14.06980575 61.06349145 43.30878744 24.2010727  26.97947395 43.77261435  1.40549255 33.352406   57.9233001 ]
100,50,1.0,0.05,2.0,70,1,10,2280398.137112367,400074.3841445464,16002.650817873822,500180.5837485462,0.053041245317991266,[49.48854553 45.16206994 59.152673   29.538682   49.6499369  19.87664907 31.14770366 33.29274348 60.95391311 37.8781616  33.51778505 32.46014778 57.17510047 56.17955075 45.83412433]
100,50,1.0,0.05,2.0,70,1,11,1972242.181494327,237100.99133370313,15665.219425727164,364786.41744211176,0.10567651041437809,[56.26608369 33.68589741 53.86905386 51.55032235 44.77296263 20.61606389 24.34718704 47.28817511 47.28924145 39.18852757 55.50625406 44.99694996 65.11783806 37.57159026 52.41975555]
100,50,1.0,0.05,2.0,70,1,12,999554.078838071,191102.42856683792,15665.219425727164,226495.23486329307,0.10567651041437809,[56.26608369 33.68589741 53.86905386 51.55032235 44.77296263 20.61606389 24.34718704 47.28817511 47.28924145 39.18852757 55.50625406 44.99694996 65.11783806 37.57159026 52.41975555]
100,50,1.0,0.05,2.0,70,1,13,3.654398506019017e+51,7.308797012038034e+49,15665.219425727164,5.116157908426623e+50,0.10567651041437809,[56.26608369 33.68589741 53.86905386 51.55032235 44.77296263 20.61606389 24.34718704 47.28817511 47.28924145 39.18852757 55.50625406 44.99694996 65.11783806 37.57159026 52.41975555]
100,50,1.0,0.05,2.0,70,1,14,234271869547394.1,4685461405193.405,15665.219425727164,32798058306447.605,0.10567651041437809,[56.26608369 33.68589741 53.86905386 51.55032235 44.77296263 20.61606389 24.34718704 47.28817511 47.28924145 39.18852757 55.50625406 44.99694996 65.11783806 37.57159026 52.41975555]
100,50,1.0,0.05,2.0,70,1,15,2.228998860255713e+18,4.68159716789847e+16,15665.219425727164,3.1213293109111994e+17,0.10567651041437809,[56.26608369 33.68589741 53.86905386 51.55032235 44.77296263 20.61606389 24.34718704 47.28817511 47.28924145 39.18852757 55.50625406 44.99694996 65.11783806 37.57159026 52.41975555]
100,50,1.0,0.05,2.0,70,1,16,4642752.608367126,307730.1204817522,13757.437660603797,725016.8133653475,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,17,1269266.715898319,226052.62545804493,13757.437660603797,258042.22183533694,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,18,1377992.3644350814,174744.40505587772,13757.437660603797,214208.35395349038,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,19,2.174569874277924e+60,4.431571397594205e+58,13757.437660603797,3.0437669940545795e+59,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,20,1.893081178415677e+51,3.790233473200111e+49,13757.437660603797,2.650257022502526e+50,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,21,8.463516230539025e+50,1.692703246107805e+49,13757.437660603797,1.1848922722754634e+50,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,22,2.8264444160286653e+18,5.652888832182444e+16,13757.437660603797,3.9570221824383443e+17,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,23,2.7691063197806064e+17,5538212640041389.0,13757.437660603797,3.8767488476859896e+16,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,24,45295329024.39297,909155120.5402999,13757.437660603797,6340908775.760963,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,25,599730359.9456801,12377347.92590342,13757.437660603797,83912021.01244135,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,26,3.232137705386411e+55,6.464275410772823e+53,13757.437660603797,4.524992787540976e+54,0.04620115427099318,[45.41162956 44.97231485 19.59138605 37.53441417 47.74836039 21.59790844 35.19617233 25.42567455 29.06638296 28.21431078 44.88617289 22.93844348 56.92013068 31.06428566 62.27090859]
100,50,1.0,0.05,2.0,70,1,27,5796326.100663721,492919.31798002543,12103.021684121144,1012273.7292886521,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,28,2.6967978669604512e+35,5.393595733920903e+33,12103.021684121144,3.7755170137446324e+34,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,29,1059822.2736397528,266138.699585128,12103.021684121144,251402.0517982151,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,30,4.21212481223537e+19,8.424249624474508e+17,12103.021684121144,5.896974737129464e+18,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,31,5.561063448795532e+52,1.1122136846023286e+51,12103.021684121144,7.785488686196399e+51,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,32,3214873.0716183023,488001.286821821,12103.021684121144,755603.0698552356,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,33,7169428.245130826,610215.0476911272,12103.021684121144,1157124.229421608,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,34,40396333.039410196,1136959.7764068479,12103.021684121144,5631886.753354758,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,35,985759.0622936167,247089.69951925892,12103.021684121144,221078.6179149785,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,36,1440850.5945231628,255106.60741398126,12103.021684121144,276137.5419398551,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,37,5318443.302139453,391344.9810932332,12103.021684121144,810758.7208083337,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,38,1949888.1115519141,325217.7986643227,12103.021684121144,456185.67127643427,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
100,50,1.0,0.05,2.0,70,1,39,20010921403.954945,400952920.82991815,12103.021684121144,2801425612.469104,0.012033555363850647,[60.82119738 59.93539088 28.22119554 57.96090904 58.71800141 20.6053135 40.2140962  13.76537249 36.13188626 16.87350808 28.43601236 60.61553468 47.86638497 27.73761459 51.98017577]
