nger,npop,cp,mp,xmaxc,xmax_edge,exec,g,worstFit,fit_avg,bestFit,desvPad,c,weights
70,20,0.8,0.01,2.0,70,1,0,1.7199463601228932e+55,8.599731800614489e+53,31311.797317025088,3.748536186043152e+54,0.034859840810256726,[55.24692265 33.43174014 57.49027299 19.14986509 33.15892944 16.42939813 37.65647689 29.42568538 63.18953966 19.38705439 45.82261469 29.72857462  5.39265936 54.03667607 34.68515226]
70,20,0.8,0.01,2.0,70,1,1,2481602.905955742,440810.835720864,31311.797317025088,697782.6179288529,0.034859840810256726,[55.24692265 33.43174014 57.49027299 19.14986509 33.15892944 16.42939813 37.65647689 29.42568538 63.18953966 19.38705439 45.82261469 29.72857462  5.39265936 54.03667607 34.68515226]
70,20,0.8,0.01,2.0,70,1,2,336886.8273833901,131483.68133282306,26963.152774123195,80877.28305890747,0.10264105316047259,[53.84829119 17.21128991 54.47224226 12.6180884  35.09141813 28.3262511 48.87829245 44.7157238  54.61618801 18.06265126 57.85896294 30.74039008 47.8995066  26.78246711 68.84162015]
70,20,0.8,0.01,2.0,70,1,3,457782.1500180869,156246.6533534469,24510.39366083331,126532.25199075602,0.10264105316047259,[53.84829119 17.21128991 54.47224226 12.6180884  35.09141813 28.3262511 48.87829245 44.7157238  54.61618801 18.06265126 57.85896294 30.74039008 47.8995066  26.78246711 68.84162015]
70,20,0.8,0.01,2.0,70,1,4,293360.2016346034,141848.02938717534,18740.343750603522,90670.33907786213,0.06473538528911875,[58.65200436 24.52057513 48.84344121 22.88736533 52.38073659 26.52809821 63.43343878 59.79736085 56.50346176 18.77617797 53.24696418 36.27403906 45.77191587 53.9125661  41.12837992]
70,20,0.8,0.01,2.0,70,1,5,623735.8158379137,176095.54692289556,16451.790510397284,159562.09702380592,0.08988923410703299,[60.7784561  24.58189182 45.67923682 27.68263485 24.31921954 26.08893707 68.56039567 67.71255483 56.15231918 15.59086072 50.87279609 62.61473138 50.97872248 55.44597348 47.36487794]
70,20,0.8,0.01,2.0,70,1,6,268601.3937036783,98393.7430979138,16451.790510397284,63875.58573463572,0.08988923410703299,[60.7784561  24.58189182 45.67923682 27.68263485 24.31921954 26.08893707 68.56039567 67.71255483 56.15231918 15.59086072 50.87279609 62.61473138 50.97872248 55.44597348 47.36487794]
70,20,0.8,0.01,2.0,70,1,7,140808.15852730602,65431.547496277046,12714.656852261316,36932.86537045407,0.06623728037801047,[61.48357967 17.99971761 20.71602386 39.3122556  65.30631821 41.2603624 55.33632553 28.69167254 54.25098445 17.28958337 57.30644077 31.26362667 53.54600593 54.80295889 66.86947955]
70,20,0.8,0.01,2.0,70,1,8,153880.47774921797,55795.383163308245,12081.885381312813,34405.84522239454,0.0694868650369592,[42.40556783 52.46480303 30.93121809 23.46434427 16.27210794 61.55746056 34.7793967  57.19460209 61.90257762 34.58809897 50.70594791 29.0499294 57.42477435 66.83341419 56.78489074]
70,20,0.8,0.01,2.0,70,1,9,148378.80303934534,53686.25523269277,11950.720244876353,41726.495468554436,0.06241756358160507,[51.7699415  55.53691214 48.76430455 49.227273   35.44571083 22.54819138 43.41315239 56.87727947 62.6713224  15.7835821  45.16643613 18.39556325 36.44751322 61.03477233 54.07883219]
